"","RT","MZ","HM406CO","HM406TI"
"1593",5242.73359038974,533.814046326358,NA,916503000
"1594",2579.64220461219,502.758525871982,NA,37345860
"1595",4587.8252481407,439.732966058769,NA,516255200
"1596",1972.5482842806,470.240216771191,NA,62420590
"1597",4454.9504818475,433.904971293782,NA,970189700
"1598",3472.43718640999,409.876682603602,NA,139424500
"1599",9215.54937188677,790.875830544266,NA,8912976
"1600",2863.52720156771,818.875384541377,NA,17996960
"1601",5985.65904511899,574.836098575257,NA,336302800
"1602",2494.037481353,535.261554538589,NA,194892500
"1603",6451.1612834133,480.230693346567,NA,NA
"1604",10831.1577287496,841.957322354993,NA,NA
"1605",4605.42221602563,558.293202673288,NA,NA
"1606",6654.93902287391,529.315837892308,NA,NA
"1607",9969.35444275392,619.828844036959,NA,NA
"1608",2254.44124712912,524.911600460363,NA,NA
"1609",6647.24216022931,574.285382342527,NA,NA
"1610",2303.99602837953,474.2332649559,NA,NA
"1611",11166.0882397793,742.359145391893,NA,NA
"1612",1924.37313428269,423.548310683702,NA,NA
"1613",9244.88398846009,630.32477732899,NA,NA
"1614",2599.19865078109,463.896784199371,NA,NA
"1615",10832.4095343912,741.933238723906,NA,NA
"1616",3986.36018933814,663.866628095183,NA,NA
"1617",4081.06927902915,430.736583703262,NA,NA
"1618",4723.02289703409,815.897060236627,NA,NA
"1619",3344.04774164828,370.855855542466,NA,NA
"1620",8192.96466955168,642.866155099607,NA,NA
"1621",2139.34578675107,436.896664657637,NA,NA
"1622",3553.85913739818,656.385104285464,NA,NA
"1623",4799.73871114465,480.217991351907,NA,NA
"1624",5251.85206166007,417.726923992976,NA,NA
"1625",12489.7461916198,992.468108807506,NA,NA
"1626",6995.1123076333,634.297090268518,NA,NA
"1627",6895.51848350355,559.297755170837,NA,NA
"1628",2417.75404713449,485.227894045298,NA,NA
"1629",7521.07208031036,712.329574528589,NA,NA
"1630",4984.34503210383,393.735730047947,NA,NA
"1631",3128.18275607985,550.289479386185,NA,NA
"1632",4055.07762396347,437.254929813136,NA,NA
"1633",4030.29287609177,429.755185149897,NA,NA
"1634",9779.5280139435,764.052858289542,NA,NA
"1635",2705.70443752963,544.780380383029,1593227000,NA
"1636",1888.00506098965,558.785506426245,862104000,347782500
"1637",2615.25171598243,469.248703889929,55357440,2622928000
"1638",1652.5674313108,642.287434765365,43326460,19562580000
"1639",1487.06242976946,534.231568110718,120859200,3197412000
"1640",4126.52703600232,582.628946665209,75895380,32112420
"1641",13355.3966712699,850.748353962866,985141900,25472080
"1642",8262.71266255157,515.295849897729,5546094000,NA
"1643",9696.89313565081,781.724181626805,3311290000,NA
"1644",8095.13513830161,644.329951641891,34465340000,NA
"1645",6732.21653066285,497.262255379235,15355670,4668447000
"1646",2391.48204748046,587.263062016265,30354490,134056800
"1647",2070.47114370596,533.265566343096,21294770,507521600
"1648",4406.90144886493,564.270391056763,5715847,7220063000
"1649",4505.43668354907,503.785623533503,3083524000,403921600
"1650",10791.711293122,882.405053561375,4164479000,1200374000
"1651",2199.46441821102,451.233264807364,58171160,318028200
"1652",6902.51403128007,939.944607968029,5969074000,1087685000
"1653",7121.28653022004,584.805034041495,150998400,NA
"1654",4106.13129020406,532.774840674166,78133130,NA
"1655",9154.67463466386,677.355213995476,552925400,655493500
"1656",10218.0145644158,575.277661442053,NA,113708100
"1657",3943.21545606881,462.712548629274,NA,1404391000
"1658",8763.18452837783,538.280531484472,NA,5884306000
"1659",1519.7594698536,887.895619803862,NA,187634900
"1660",7137.19201554817,815.865618979972,NA,76114750000
"1661",6029.19751281457,729.871328045276,NA,128411800
"1662",3002.06575301152,512.262892318302,NA,83309260
"1663",2647.23888416823,412.729209294159,NA,2362604
"1664",3480.27166461838,495.292486702498,NA,1588402000
"1665",819.948642922166,447.594355605612,NA,2918166
"1666",3546.30286512501,715.861924606677,NA,6119299
"1667",3134.04473561513,559.751777476284,NA,10390140
"1668",3886.50434311749,697.359280718135,NA,1358685000
"1669",7609.03296801794,589.820860554071,NA,431904000
"1670",4236.13851585085,494.760808657461,NA,88992640
"1671",9107.79231893942,569.271664143464,NA,357615800
"1672",2620.58224383492,450.234523922411,NA,193306500
"1673",5447.33692249309,389.232791967868,NA,24458190
"1674",2244.03848711568,574.291376082557,NA,85309150
"1675",3317.80662659083,604.302330640885,NA,119409500
"1676",9006.04293952511,1016.98066971247,NA,755899000
"1677",1257.98765734325,711.796784622516,NA,3536410
"1678",1954.98162700658,695.835327803146,NA,23263270
"1679",3156.84440198041,586.26547051966,NA,2352359000
"1680",3992.58519147393,581.307859134106,NA,80179090
"1681",4307.53385558222,455.759593203531,NA,NA
"1682",6558.52897583187,822.911089061378,NA,NA
"1683",2710.12871069975,634.81280908542,NA,NA
"1684",2769.16872955828,639.809151518847,NA,NA
"1685",2608.09848759598,509.272920579159,NA,NA
"1686",4217.77143364532,422.263155512101,NA,NA
"1687",4684.61788598651,477.755095624066,NA,NA
"1688",7884.12813868062,1071.00152348768,NA,NA
"1689",2734.5718326264,537.290891973102,NA,NA
"1690",8794.55463292335,531.80032014243,NA,NA
"1691",1981.49968885764,617.263831446227,NA,NA
"1692",2024.02980040339,436.53955757063,NA,NA
"1693",3717.09776378879,580.272351620068,NA,NA
"1694",2842.14899295354,524.909093077274,NA,NA
"1695",8313.98461517584,764.920094181155,NA,NA
"1696",7286.74454046642,398.22889824782,NA,NA
"1697",5251.6915328608,425.74689682555,NA,NA
"1698",7869.65008786364,587.817593040605,NA,NA
"1699",5314.11037168518,480.29194532129,NA,NA
"1700",4856.49382280423,870.941763743506,NA,NA
"1701",9877.67745911356,519.274750283126,NA,NA
"1702",12085.6408157202,817.920741489142,NA,NA
"1703",1812.46283969446,501.763834385264,NA,NA
"1704",6696.98714497105,555.830856246766,NA,NA
"1705",6424.49927670882,680.303802157124,NA,NA
"1706",8606.92988384627,692.805176215886,NA,NA
"1707",1896.26841377697,686.28725009608,21455210000,2626637000
"1708",2071.01774859184,484.244049362682,28342840,NA
"1709",9441.68298270645,672.879605284167,530128100,NA
"1710",1715.26033150358,544.788517968098,43713780,249447700
"1711",2355.68247541654,730.296584428579,7416290000,1216587000
"1712",5112.17197609129,795.883787764869,82764110,1375805000
"1713",3899.54262150838,504.772566092177,23384250,NA
"1714",4519.0111006978,490.285101128611,15115740000,NA
"1715",4252.88239066405,433.241340884515,1214688000,311137900
"1716",3612.40139799056,724.325534837511,390595100,8710282000
"1717",3844.69390050963,431.228200807728,63297230,940607800
"1718",9562.16611084044,628.671800626356,10299910000,NA
"1719",1725.88474235858,555.938171187087,17004000,276749500
"1720",5989.48412207363,775.445823700439,940654800,1519496000
"1721",8437.91022788537,669.84620244349,319971300,1230417000
"1722",1683.17413466434,763.389448590379,14795430,284591000
"1723",1362.13251950814,570.288755346547,23990800,88187680
"1724",2560.73840476506,538.281008124498,795674500,11872720
"1725",3450.1397382837,585.747009218554,221980700,NA
"1726",2507.63238570886,580.254352679909,97449970,44590320
"1727",8262.19436034943,812.346273232851,297397800,218437700
"1728",2629.99751876088,686.338025900848,NA,24115820
"1729",3699.39341502986,395.515808909019,NA,173138500
"1730",3579.79059139758,513.750024670417,NA,203114300
"1731",7825.02764576688,612.951869132218,NA,2909941000
"1732",2142.66552911102,587.778259431122,NA,1228514000
"1733",5174.33407901598,671.319464219811,NA,31607480
"1734",4215.45076416054,574.310508582579,NA,141394700
"1735",4657.66815258497,595.82255467197,NA,196736100
"1736",2853.08843573564,537.780787769448,NA,9150529
"1737",7579.62427139645,560.785397278801,NA,15269180
"1738",4206.42454840973,669.822802394592,NA,46945020
"1739",2433.99857129055,408.217654437652,NA,61930610
"1740",11594.6981127179,1011.45919351051,NA,452076400
"1741",8938.94247960259,479.257444670948,NA,8632526
"1742",2873.2046626624,462.736101837901,NA,994638300
"1743",4967.01627923817,502.756578620666,NA,11125810
"1744",10944.9205728855,753.841614735668,NA,1011460000
"1745",4845.28439428422,439.712999465617,NA,348106800
"1746",12138.3204361903,903.755905625672,NA,46268330000
"1747",820.161778087276,481.566042494926,NA,29360710
"1748",3928.6763512944,603.6405967174,NA,1992219000
"1749",11907.389634775,839.382425051172,NA,4671840
"1750",4354.32612327673,776.332275471045,NA,770753500
"1751",5755.73091910504,548.355525973499,NA,NA
"1752",3432.99865318828,654.331281931715,NA,NA
"1753",3653.62782770923,458.912716226337,NA,NA
"1754",11551.2914659179,663.857034056882,NA,NA
"1755",3729.43047683883,397.228287176443,NA,NA
"1756",10193.2755484695,764.050215146041,NA,NA
"1757",5400.53771057441,757.821525486262,NA,NA
"1758",6056.07811126094,582.307882678365,NA,NA
"1759",7671.59527899937,834.428706592129,NA,NA
"1760",4705.40455138803,438.917129064752,NA,NA
"1761",1553.6383082193,496.574432550721,NA,NA
"1762",10415.4380540333,848.420679324333,NA,NA
"1763",6623.12556797789,612.817949507452,NA,NA
"1764",7997.48348908274,619.829680439984,NA,NA
"1765",2619.48861808124,528.806262538148,NA,NA
"1766",10920.9054764947,649.349128066228,NA,NA
"1767",2935.01881628493,617.311389396455,NA,NA
"1768",863.425661976985,592.117762292465,NA,NA
"1769",6614.43575411336,382.220902886626,NA,NA
"1770",3749.95180278673,422.741837870768,NA,NA
"1771",2257.45935864801,426.882223299278,NA,NA
"1772",5405.25294948354,381.54157141806,NA,NA
"1773",6727.34184113519,728.086389191893,NA,NA
"1774",6110.18673752616,497.266626317711,NA,NA
"1775",1919.99366735934,506.2826738939,NA,NA
"1776",2768.08718596026,472.774235356972,NA,NA
"1777",4558.79927949785,728.360960250446,NA,NA
"1778",6003.2431733267,628.301372334142,NA,NA
"1779",1929.22423775427,343.847149128798,NA,NA
"1780",3444.39569584239,538.280555678832,NA,NA
"1781",5259.5008141378,501.284729732647,NA,NA
"1782",9460.35914260081,701.730229177431,NA,NA
"1783",3817.61396116581,948.78194403742,96056800,338367500
"1784",4439.22578587774,524.278110130331,6865097,59954690
"1785",2404.32986008572,774.860358587735,225954100,280404800
"1786",6763.85481490156,710.84875741932,79453270,713810000
"1787",4921.80078215175,568.790677154213,21941350,353743400
"1788",8904.90738650582,456.739897542,1209802,1336298000
"1789",3758.04760386715,638.96766161469,1447265000,804873900
"1790",4911.13549928031,440.245031313254,6733173,433262200
"1791",5694.78192362316,694.355689111447,1221414000,NA
"1792",1697.20323832329,471.231995683845,12390730,235723500
"1793",1559.25850662308,537.776529994576,20804470,NA
"1794",3724.00890415605,691.326875924177,632008400,1224220000
"1795",8376.7522770908,792.353049336382,17449540,NA
"1796",1655.42270593741,391.284155395094,5237727,NA
"1797",7142.09034943733,779.416829244046,15917620,1203440000
"1798",4717.08366118641,620.314427536136,211760100,2967703000
"1799",8208.80061985097,701.72001020394,NA,1489128000
"1800",3606.09851522576,756.357335966597,NA,1424559000
"1801",6487.82479422139,496.791469778832,NA,200244100
"1802",3774.31811970426,612.767412220001,NA,809793900
"1803",4164.62590213124,651.327349524766,NA,111483100
"1804",2267.07769612405,398.239128004967,NA,40926340
"1805",2749.6563075318,487.765327386359,NA,8755347
"1806",7435.13270416542,965.500844969024,NA,876593600
"1807",5646.72062728307,453.755503427921,NA,996407.7
"1808",4080.86611742881,848.855970822706,NA,8833137000
"1809",5156.22027026064,471.273542946739,NA,428864200
"1810",2477.96431084415,490.259385794099,NA,100707600
"1811",6356.75549960375,486.88440456697,NA,149500500
"1812",6686.92231443694,601.823536947606,NA,819418900
"1813",7206.67509010275,667.984949565888,NA,160901600
"1814",9468.88356037208,686.667651025672,NA,22762540000
"1815",2840.58944285542,470.220995552851,NA,603762600
"1816",6004.23151541961,622.339359834609,NA,17097330
"1817",3067.08078128537,579.801148769957,NA,83806620
"1818",5002.50068012465,694.321056260363,NA,417088700
"1819",7843.01529440079,873.949511093026,NA,732033100
"1820",2341.44499282471,509.774480305677,NA,303025600
"1821",4283.28920266166,938.464749148715,NA,12089360000
"1822",3885.59135042737,485.913146937844,NA,40608550
"1823",3618.42061285885,659.345675624619,NA,6369100000
"1824",8923.79192104015,831.90000094513,NA,131718400
"1825",4362.75381419407,558.630067491711,NA,13114720000
"1826",10471.571101805,1137.08116359613,NA,240236900
"1827",6163.95524211883,525.274641309935,NA,1581240000
"1828",7698.03402374166,668.833365906495,NA,75481560
"1829",3446.78899368279,609.805923523948,NA,129695400
"1830",5544.3660085562,544.319876662957,NA,NA
"1831",2570.09255583206,646.308115144324,NA,NA
"1832",3995.30729210551,443.221845711854,NA,NA
"1833",2610.73975692573,676.311102618547,NA,NA
"1834",3901.55330730364,501.284284755854,NA,NA
"1835",3723.96703666231,476.266049363594,NA,NA
"1836",6396.10937952566,509.313330525032,NA,NA
"1837",7948.76100198942,806.382216431765,NA,NA
"1838",6260.51618254944,439.260815923245,NA,NA
"1839",4105.02690434395,602.803797742279,NA,NA
"1840",10470.8467230899,647.35008558707,NA,NA
"1841",6833.83764550587,520.821176593516,NA,NA
"1842",4941.4807060071,529.298663255004,NA,NA
"1843",4134.40959734908,719.839442717809,NA,NA
"1844",7330.14036900133,847.905978776063,NA,NA
"1845",9587.80402284686,823.44370031668,NA,NA
"1846",8071.96961400229,605.820549742097,NA,NA
"1847",10568.4408626116,713.366343357865,NA,NA
"1848",10256.8345210766,722.89816420297,NA,NA
"1849",2860.10586942601,416.737866568199,NA,NA
"1850",2993.74600183219,576.316396103982,NA,NA
"1851",4810.45661461285,652.371893270156,NA,NA
"1852",5808.02845031278,599.84183226788,NA,NA
"1853",10886.6434882733,645.679191206865,NA,NA
"1854",5241.89371752184,625.821202121484,NA,NA
"1855",1764.48239108538,525.597583710478,NA,NA
"1856",9985.52863448749,686.388722538309,NA,NA
"1857",7027.60117575929,538.803517441333,NA,NA
"1858",10704.9078246991,877.951819724944,NA,NA
"1859",3028.55898185832,548.271469724249,NA,NA
"1860",6509.12775645107,396.22409618928,NA,NA
"1861",3353.48302927958,482.580553850954,NA,NA
"1862",8507.41033479672,666.85267011823,NA,NA
"1863",8601.21726827776,534.302137149389,NA,NA
"1864",10442.1519034806,645.350633861975,NA,NA
"1865",6150.57764473601,473.783699766395,NA,NA
"1866",2765.0937860851,398.215743353225,NA,NA
"1867",6507.58141646129,747.872369049966,NA,NA
"1868",2273.6204439701,478.264727098897,NA,NA
"1869",3177.73183363573,488.928244302079,NA,NA
"1870",5421.16728572255,431.741779309351,6025655000,NA
"1871",6023.56205813651,484.257039284256,7173833,NA
"1872",2136.42668435227,509.758337410555,40310630,196590300
"1873",2505.69389999248,600.619908196416,473072300,399472500
"1874",9073.66604864957,703.319781674772,10735590,236190800
"1875",5653.76573974644,739.349544214153,945535900,NA
"1876",2594.42796912398,533.760902301674,73559370,352342000
"1877",3087.42448678535,443.274504980585,391204800,823877500
"1878",11389.3972524629,1006.12737375087,503221000,NA
"1879",3024.07042172435,615.839008559446,5046169,NA
"1880",3110.05375152353,674.795705198818,969176900,210855500
"1881",2284.79221047924,560.279720859139,123800200,169613300
"1882",8712.92163369098,699.844469531487,17830240,NA
"1883",9850.41040262938,993.51074885498,80969530000,NA
"1884",5368.16413312395,551.288346490373,2420078,394225100
"1885",3803.69609764362,575.792152840404,954342700,3393255000
"1886",866.028137483604,978.080728942905,308569900,2365177000
"1887",5212.34707407433,468.76046702624,20400790,NA
"1888",2193.037137201,517.26108538181,168471200,445574400
"1889",4983.40561490954,510.792012503191,176909200,181992000
"1890",11612.6290457995,681.367708321234,735486100,NA
"1891",5657.70032915142,480.784586040083,5942400,1786537000
"1892",4665.42448558608,445.901159655729,523355600,4994813000
"1893",9294.64976400194,739.325799403452,18645000,2802170000
"1894",4662.29095327683,423.726717374758,75536380,169229300
"1895",7564.19248023414,779.909171410926,NA,146452500
"1896",5218.51515768753,582.293741912654,NA,6897575
"1897",5391.62923760044,759.39139338691,NA,941103500
"1898",6438.17807780507,559.798520581103,NA,453163100
"1899",3768.02468872536,1002.79941665287,NA,176970600
"1900",1889.16301514152,431.2219883434,NA,3182097000
"1901",4681.77444440858,589.309188961187,NA,6984588
"1902",3936.66100637938,464.765100581695,NA,68122700
"1903",2811.96733580125,539.261613757067,NA,496527000
"1904",814.998789121152,439.596982332728,NA,14085760
"1905",2955.11252551837,493.780742856591,NA,429385900
"1906",6467.58043500628,590.334569525983,NA,273957000
"1907",5785.64087999661,646.811776243463,NA,8447217
"1908",5131.80238574423,703.821768962262,NA,563097300
"1909",3746.99669889285,507.782370494036,NA,220666900
"1910",8363.20499694217,585.167695205584,NA,60211090
"1911",5417.91355710424,508.293459978495,NA,193446400
"1912",4412.13094233682,715.366608364284,NA,967451500
"1913",4252.05181756403,447.751492877957,NA,410495900
"1914",4855.28884059549,656.282257591878,NA,206606100
"1915",6077.27566378399,607.319906291518,NA,4489904
"1916",3309.7600352014,470.734656542616,NA,439700100
"1917",9377.13797857478,1207.2383241252,NA,5485472000
